learner on mps, 6 workers x 48 games (cpu, 2 threads), sims=16, net 2,772,161 params, study=on, gate at 2000 games
[25/100000] warmup | plies 42 decisive 100% | buffer 1054 steps 0 | 19.0 g/min eta 87.6h
[33475/100000] loss 1.822 (pi 1.712 v 0.088 q 0.014 c 0.016) | plies 101 decisive 74% | buffer 200000 steps 61951 | 115.9 g/min eta 9.6h
[33500/100000] loss 1.826 (pi 1.716 v 0.088 q 0.014 c 0.016) | plies 99 decisive 76% | buffer 200000 steps 61991 | 115.9 g/min eta 9.6h
[33525/100000] loss 1.829 (pi 1.719 v 0.088 q 0.014 c 0.016) | plies 99 decisive 76% | buffer 200000 steps 62037 | 116.0 g/min eta 9.6h
[33550/100000] loss 1.826 (pi 1.716 v 0.088 q 0.014 c 0.016) | plies 100 decisive 75% | buffer 200000 steps 62084 | 116.0 g/min eta 9.6h
[33575/100000] loss 1.824 (pi 1.714 v 0.088 q 0.014 c 0.016) | plies 103 decisive 72% | buffer 200000 steps 62131 | 116.0 g/min eta 9.5h
[33600/100000] loss 1.829 (pi 1.720 v 0.088 q 0.014 c 0.016) | plies 106 decisive 70% | buffer 200000 steps 62177 | 115.9 g/min eta 9.5h
[33625/100000] loss 1.832 (pi 1.723 v 0.088 q 0.014 c 0.015) | plies 107 decisive 70% | buffer 200000 steps 62228 | 115.9 g/min eta 9.5h
[33650/100000] loss 1.825 (pi 1.716 v 0.088 q 0.014 c 0.015) | plies 106 decisive 70% | buffer 200000 steps 62272 | 115.9 g/min eta 9.5h
[33675/100000] loss 1.837 (pi 1.727 v 0.088 q 0.014 c 0.016) | plies 107 decisive 70% | buffer 200000 steps 62317 | 115.9 g/min eta 9.5h
[33700/100000] loss 1.830 (pi 1.721 v 0.087 q 0.014 c 0.015) | plies 109 decisive 68% | buffer 200000 steps 62367 | 115.9 g/min eta 9.5h
[33725/100000] loss 1.822 (pi 1.714 v 0.087 q 0.014 c 0.016) | plies 109 decisive 67% | buffer 200000 steps 62410 | 115.9 g/min eta 9.5h
[33750/100000] loss 1.830 (pi 1.721 v 0.087 q 0.014 c 0.015) | plies 108 decisive 69% | buffer 200000 steps 62455 | 116.0 g/min eta 9.5h
[33775/100000] loss 1.829 (pi 1.720 v 0.087 q 0.014 c 0.016) | plies 106 decisive 74% | buffer 200000 steps 62499 | 116.0 g/min eta 9.5h
[33800/100000] loss 1.830 (pi 1.722 v 0.086 q 0.014 c 0.016) | plies 107 decisive 73% | buffer 200000 steps 62544 | 116.0 g/min eta 9.5h
[33825/100000] loss 1.831 (pi 1.723 v 0.087 q 0.014 c 0.016) | plies 106 decisive 74% | buffer 200000 steps 62586 | 116.0 g/min eta 9.5h
[33850/100000] loss 1.828 (pi 1.719 v 0.086 q 0.014 c 0.016) | plies 108 decisive 72% | buffer 200000 steps 62635 | 116.0 g/min eta 9.5h
[33875/100000] loss 1.826 (pi 1.717 v 0.087 q 0.014 c 0.016) | plies 107 decisive 72% | buffer 200000 steps 62680 | 116.0 g/min eta 9.5h
[33900/100000] loss 1.830 (pi 1.721 v 0.087 q 0.014 c 0.016) | plies 105 decisive 74% | buffer 200000 steps 62726 | 116.0 g/min eta 9.5h
[33925/100000] loss 1.823 (pi 1.714 v 0.087 q 0.014 c 0.016) | plies 107 decisive 74% | buffer 200000 steps 62772 | 116.0 g/min eta 9.5h
[33950/100000] loss 1.821 (pi 1.713 v 0.087 q 0.014 c 0.016) | plies 105 decisive 75% | buffer 200000 steps 62808 | 116.0 g/min eta 9.5h
[33975/100000] loss 1.820 (pi 1.711 v 0.087 q 0.014 c 0.015) | plies 105 decisive 73% | buffer 200000 steps 62849 | 116.0 g/min eta 9.5h
[34000/100000] loss 1.823 (pi 1.714 v 0.088 q 0.014 c 0.015) | plies 103 decisive 76% | buffer 200000 steps 62890 | 116.0 g/min eta 9.5h
  EVAL @34000: q-greedy 2-22-0 | policy-greedy 7-17-0 | search 8-0-0 (eval 31s)
[34025/100000] loss 1.831 (pi 1.721 v 0.088 q 0.014 c 0.016) | plies 102 decisive 76% | buffer 200000 steps 62932 | 115.8 g/min eta 9.5h
[34050/100000] loss 1.835 (pi 1.725 v 0.089 q 0.014 c 0.015) | plies 99 decisive 78% | buffer 200000 steps 62975 | 115.8 g/min eta 9.5h
[34075/100000] loss 1.841 (pi 1.731 v 0.088 q 0.014 c 0.015) | plies 98 decisive 81% | buffer 200000 steps 63021 | 115.9 g/min eta 9.5h
[34100/100000] loss 1.838 (pi 1.728 v 0.088 q 0.014 c 0.015) | plies 99 decisive 78% | buffer 200000 steps 63064 | 115.9 g/min eta 9.5h
[34125/100000] loss 1.836 (pi 1.727 v 0.088 q 0.014 c 0.015) | plies 98 decisive 80% | buffer 200000 steps 63113 | 115.9 g/min eta 9.5h
[34150/100000] loss 1.836 (pi 1.726 v 0.088 q 0.014 c 0.015) | plies 99 decisive 78% | buffer 200000 steps 63157 | 115.9 g/min eta 9.5h
[34175/100000] loss 1.830 (pi 1.721 v 0.088 q 0.014 c 0.015) | plies 100 decisive 80% | buffer 200000 steps 63205 | 116.0 g/min eta 9.5h
[34200/100000] loss 1.837 (pi 1.727 v 0.088 q 0.014 c 0.016) | plies 100 decisive 78% | buffer 200000 steps 63247 | 116.0 g/min eta 9.5h
[34225/100000] loss 1.829 (pi 1.718 v 0.089 q 0.014 c 0.016) | plies 101 decisive 78% | buffer 200000 steps 63289 | 116.0 g/min eta 9.5h
[34250/100000] loss 1.822 (pi 1.711 v 0.088 q 0.014 c 0.016) | plies 104 decisive 76% | buffer 200000 steps 63336 | 116.0 g/min eta 9.4h
[34275/100000] loss 1.825 (pi 1.715 v 0.088 q 0.014 c 0.016) | plies 107 decisive 72% | buffer 200000 steps 63387 | 116.0 g/min eta 9.4h
[34300/100000] loss 1.834 (pi 1.725 v 0.087 q 0.014 c 0.016) | plies 107 decisive 73% | buffer 200000 steps 63430 | 116.0 g/min eta 9.4h
[34325/100000] loss 1.834 (pi 1.724 v 0.088 q 0.014 c 0.016) | plies 107 decisive 73% | buffer 200000 steps 63475 | 116.0 g/min eta 9.4h
[34350/100000] loss 1.830 (pi 1.720 v 0.089 q 0.014 c 0.016) | plies 107 decisive 74% | buffer 200000 steps 63519 | 116.0 g/min eta 9.4h
[34375/100000] loss 1.830 (pi 1.719 v 0.088 q 0.014 c 0.017) | plies 109 decisive 70% | buffer 200000 steps 63564 | 116.0 g/min eta 9.4h
[34400/100000] loss 1.830 (pi 1.719 v 0.089 q 0.014 c 0.017) | plies 109 decisive 71% | buffer 200000 steps 63608 | 116.0 g/min eta 9.4h
[34425/100000] loss 1.837 (pi 1.726 v 0.090 q 0.014 c 0.016) | plies 109 decisive 70% | buffer 200000 steps 63654 | 116.0 g/min eta 9.4h
[34450/100000] loss 1.835 (pi 1.723 v 0.090 q 0.014 c 0.016) | plies 106 decisive 74% | buffer 200000 steps 63696 | 116.0 g/min eta 9.4h
[34475/100000] loss 1.839 (pi 1.728 v 0.089 q 0.014 c 0.016) | plies 103 decisive 74% | buffer 200000 steps 63741 | 116.0 g/min eta 9.4h
[34500/100000] loss 1.837 (pi 1.726 v 0.089 q 0.014 c 0.016) | plies 102 decisive 76% | buffer 200000 steps 63784 | 116.0 g/min eta 9.4h
[34525/100000] loss 1.837 (pi 1.726 v 0.089 q 0.014 c 0.016) | plies 102 decisive 76% | buffer 200000 steps 63827 | 116.0 g/min eta 9.4h
[34550/100000] loss 1.840 (pi 1.729 v 0.089 q 0.014 c 0.016) | plies 103 decisive 74% | buffer 200000 steps 63869 | 116.0 g/min eta 9.4h
[34575/100000] loss 1.843 (pi 1.732 v 0.089 q 0.014 c 0.016) | plies 101 decisive 76% | buffer 200000 steps 63916 | 116.0 g/min eta 9.4h
[34600/100000] loss 1.839 (pi 1.728 v 0.088 q 0.014 c 0.016) | plies 103 decisive 76% | buffer 200000 steps 63963 | 116.0 g/min eta 9.4h
[34625/100000] loss 1.839 (pi 1.728 v 0.089 q 0.014 c 0.016) | plies 104 decisive 76% | buffer 200000 steps 64008 | 116.0 g/min eta 9.4h
[34650/100000] loss 1.842 (pi 1.730 v 0.089 q 0.014 c 0.017) | plies 107 decisive 74% | buffer 200000 steps 64054 | 116.0 g/min eta 9.4h
[34675/100000] loss 1.836 (pi 1.725 v 0.089 q 0.014 c 0.016) | plies 105 decisive 76% | buffer 200000 steps 64095 | 116.0 g/min eta 9.4h
[34700/100000] loss 1.835 (pi 1.723 v 0.090 q 0.014 c 0.016) | plies 105 decisive 75% | buffer 200000 steps 64135 | 116.0 g/min eta 9.4h
[34725/100000] loss 1.834 (pi 1.722 v 0.090 q 0.014 c 0.016) | plies 104 decisive 76% | buffer 200000 steps 64178 | 116.1 g/min eta 9.4h
[34750/100000] loss 1.837 (pi 1.726 v 0.089 q 0.014 c 0.016) | plies 103 decisive 76% | buffer 200000 steps 64222 | 116.1 g/min eta 9.4h
[34775/100000] loss 1.838 (pi 1.727 v 0.089 q 0.014 c 0.015) | plies 103 decisive 75% | buffer 200000 steps 64266 | 116.1 g/min eta 9.4h
[34800/100000] loss 1.843 (pi 1.731 v 0.090 q 0.014 c 0.015) | plies 101 decisive 75% | buffer 200000 steps 64312 | 116.1 g/min eta 9.4h
[34825/100000] loss 1.840 (pi 1.729 v 0.089 q 0.014 c 0.016) | plies 102 decisive 73% | buffer 200000 steps 64359 | 116.1 g/min eta 9.4h
[34850/100000] loss 1.840 (pi 1.729 v 0.090 q 0.014 c 0.016) | plies 100 decisive 73% | buffer 200000 steps 64403 | 116.1 g/min eta 9.4h
[34875/100000] loss 1.833 (pi 1.722 v 0.089 q 0.014 c 0.016) | plies 100 decisive 73% | buffer 200000 steps 64442 | 116.1 g/min eta 9.3h
[34900/100000] loss 1.827 (pi 1.716 v 0.089 q 0.014 c 0.016) | plies 100 decisive 74% | buffer 200000 steps 64483 | 116.1 g/min eta 9.3h
[34925/100000] loss 1.837 (pi 1.726 v 0.089 q 0.014 c 0.016) | plies 101 decisive 72% | buffer 200000 steps 64524 | 116.1 g/min eta 9.3h
[34950/100000] loss 1.838 (pi 1.726 v 0.090 q 0.014 c 0.016) | plies 101 decisive 72% | buffer 200000 steps 64567 | 116.1 g/min eta 9.3h
[34975/100000] loss 1.843 (pi 1.731 v 0.089 q 0.014 c 0.016) | plies 102 decisive 71% | buffer 200000 steps 64611 | 116.1 g/min eta 9.3h
[35000/100000] loss 1.842 (pi 1.731 v 0.090 q 0.014 c 0.016) | plies 102 decisive 72% | buffer 200000 steps 64654 | 116.1 g/min eta 9.3h
  EVAL @35000: q-greedy 7-17-0 | policy-greedy 7-17-0 | search 7-1-0 (eval 24s)
[35025/100000] loss 1.843 (pi 1.731 v 0.089 q 0.014 c 0.016) | plies 100 decisive 75% | buffer 200000 steps 64697 | 116.0 g/min eta 9.3h
[35050/100000] loss 1.849 (pi 1.735 v 0.091 q 0.015 c 0.018) | plies 101 decisive 74% | buffer 200000 steps 64738 | 116.0 g/min eta 9.3h
[35075/100000] loss 1.846 (pi 1.733 v 0.090 q 0.014 c 0.017) | plies 103 decisive 72% | buffer 200000 steps 64784 | 116.1 g/min eta 9.3h
[35100/100000] loss 1.847 (pi 1.735 v 0.089 q 0.014 c 0.017) | plies 105 decisive 71% | buffer 200000 steps 64827 | 116.1 g/min eta 9.3h
[35125/100000] loss 1.845 (pi 1.733 v 0.089 q 0.014 c 0.017) | plies 104 decisive 74% | buffer 200000 steps 64868 | 116.1 g/min eta 9.3h
[35150/100000] loss 1.854 (pi 1.741 v 0.090 q 0.015 c 0.017) | plies 103 decisive 74% | buffer 200000 steps 64910 | 116.1 g/min eta 9.3h
[35175/100000] loss 1.851 (pi 1.738 v 0.091 q 0.014 c 0.016) | plies 103 decisive 76% | buffer 200000 steps 64955 | 116.1 g/min eta 9.3h
[35200/100000] loss 1.849 (pi 1.736 v 0.090 q 0.014 c 0.016) | plies 102 decisive 77% | buffer 200000 steps 64999 | 116.1 g/min eta 9.3h
[35225/100000] loss 1.850 (pi 1.737 v 0.091 q 0.014 c 0.016) | plies 102 decisive 76% | buffer 200000 steps 65042 | 116.2 g/min eta 9.3h
[35250/100000] loss 1.854 (pi 1.742 v 0.089 q 0.014 c 0.016) | plies 102 decisive 76% | buffer 200000 steps 65082 | 116.2 g/min eta 9.3h
[35275/100000] loss 1.853 (pi 1.742 v 0.089 q 0.014 c 0.016) | plies 102 decisive 78% | buffer 200000 steps 65128 | 116.2 g/min eta 9.3h
[35300/100000] loss 1.857 (pi 1.746 v 0.088 q 0.014 c 0.016) | plies 101 decisive 77% | buffer 200000 steps 65167 | 116.2 g/min eta 9.3h
[35325/100000] loss 1.855 (pi 1.744 v 0.088 q 0.014 c 0.017) | plies 102 decisive 75% | buffer 200000 steps 65208 | 116.2 g/min eta 9.3h
[35350/100000] loss 1.855 (pi 1.743 v 0.089 q 0.014 c 0.017) | plies 101 decisive 76% | buffer 200000 steps 65251 | 116.2 g/min eta 9.3h
[35375/100000] loss 1.857 (pi 1.743 v 0.091 q 0.014 c 0.017) | plies 100 decisive 78% | buffer 200000 steps 65298 | 116.2 g/min eta 9.3h
[35400/100000] loss 1.852 (pi 1.739 v 0.090 q 0.014 c 0.017) | plies 102 decisive 76% | buffer 200000 steps 65341 | 116.2 g/min eta 9.3h
[35425/100000] loss 1.860 (pi 1.747 v 0.091 q 0.014 c 0.016) | plies 104 decisive 76% | buffer 200000 steps 65385 | 116.2 g/min eta 9.3h
[35450/100000] loss 1.853 (pi 1.740 v 0.091 q 0.014 c 0.016) | plies 104 decisive 76% | buffer 200000 steps 65434 | 116.2 g/min eta 9.3h
[35475/100000] loss 1.850 (pi 1.737 v 0.091 q 0.014 c 0.016) | plies 102 decisive 76% | buffer 200000 steps 65474 | 116.2 g/min eta 9.3h
[35500/100000] loss 1.848 (pi 1.735 v 0.091 q 0.014 c 0.016) | plies 103 decisive 75% | buffer 200000 steps 65521 | 116.2 g/min eta 9.3h
[35525/100000] loss 1.854 (pi 1.740 v 0.091 q 0.014 c 0.016) | plies 104 decisive 73% | buffer 200000 steps 65569 | 116.2 g/min eta 9.2h
[35550/100000] loss 1.852 (pi 1.738 v 0.091 q 0.015 c 0.016) | plies 105 decisive 72% | buffer 200000 steps 65614 | 116.2 g/min eta 9.2h
[35575/100000] loss 1.847 (pi 1.733 v 0.091 q 0.014 c 0.016) | plies 105 decisive 70% | buffer 200000 steps 65659 | 116.2 g/min eta 9.2h
[35600/100000] loss 1.849 (pi 1.735 v 0.091 q 0.015 c 0.016) | plies 105 decisive 71% | buffer 200000 steps 65700 | 116.2 g/min eta 9.2h
[35625/100000] loss 1.849 (pi 1.735 v 0.092 q 0.014 c 0.016) | plies 102 decisive 74% | buffer 200000 steps 65746 | 116.2 g/min eta 9.2h
[35650/100000] loss 1.853 (pi 1.738 v 0.092 q 0.014 c 0.016) | plies 101 decisive 74% | buffer 200000 steps 65789 | 116.2 g/min eta 9.2h
[35675/100000] loss 1.859 (pi 1.744 v 0.092 q 0.015 c 0.017) | plies 102 decisive 76% | buffer 200000 steps 65837 | 116.2 g/min eta 9.2h
[35700/100000] loss 1.856 (pi 1.741 v 0.092 q 0.015 c 0.017) | plies 102 decisive 74% | buffer 200000 steps 65880 | 116.3 g/min eta 9.2h
[35725/100000] loss 1.849 (pi 1.734 v 0.092 q 0.015 c 0.016) | plies 102 decisive 76% | buffer 200000 steps 65924 | 116.3 g/min eta 9.2h
[35750/100000] loss 1.853 (pi 1.738 v 0.092 q 0.015 c 0.017) | plies 104 decisive 74% | buffer 200000 steps 65967 | 116.3 g/min eta 9.2h
[35775/100000] loss 1.858 (pi 1.743 v 0.092 q 0.015 c 0.016) | plies 104 decisive 74% | buffer 200000 steps 66013 | 116.3 g/min eta 9.2h
[35800/100000] loss 1.855 (pi 1.741 v 0.091 q 0.015 c 0.016) | plies 105 decisive 72% | buffer 200000 steps 66059 | 116.2 g/min eta 9.2h
[35825/100000] loss 1.854 (pi 1.741 v 0.091 q 0.015 c 0.016) | plies 107 decisive 70% | buffer 200000 steps 66107 | 116.2 g/min eta 9.2h
[35850/100000] loss 1.850 (pi 1.736 v 0.091 q 0.015 c 0.017) | plies 107 decisive 71% | buffer 200000 steps 66152 | 116.3 g/min eta 9.2h
[35875/100000] loss 1.848 (pi 1.734 v 0.091 q 0.015 c 0.016) | plies 108 decisive 70% | buffer 200000 steps 66199 | 116.3 g/min eta 9.2h
[35900/100000] loss 1.850 (pi 1.735 v 0.092 q 0.015 c 0.016) | plies 107 decisive 70% | buffer 200000 steps 66243 | 116.3 g/min eta 9.2h
[35925/100000] loss 1.863 (pi 1.747 v 0.092 q 0.015 c 0.016) | plies 106 decisive 72% | buffer 200000 steps 66290 | 116.3 g/min eta 9.2h
[35950/100000] loss 1.861 (pi 1.747 v 0.091 q 0.015 c 0.016) | plies 105 decisive 74% | buffer 200000 steps 66332 | 116.3 g/min eta 9.2h
[35975/100000] loss 1.856 (pi 1.743 v 0.091 q 0.015 c 0.016) | plies 104 decisive 72% | buffer 200000 steps 66377 | 116.3 g/min eta 9.2h
[36000/100000] loss 1.858 (pi 1.744 v 0.091 q 0.015 c 0.016) | plies 104 decisive 74% | buffer 200000 steps 66423 | 116.3 g/min eta 9.2h
  EVAL @36000: q-greedy 3-21-0 | policy-greedy 9-15-0 | search 8-0-0 (eval 24s)
[36025/100000] loss 1.854 (pi 1.741 v 0.090 q 0.015 c 0.016) | plies 105 decisive 73% | buffer 200000 steps 66469 | 116.1 g/min eta 9.2h
[36050/100000] loss 1.854 (pi 1.741 v 0.090 q 0.015 c 0.017) | plies 106 decisive 74% | buffer 200000 steps 66512 | 116.2 g/min eta 9.2h
[36075/100000] loss 1.847 (pi 1.734 v 0.090 q 0.014 c 0.017) | plies 105 decisive 73% | buffer 200000 steps 66552 | 116.2 g/min eta 9.2h
[36100/100000] loss 1.848 (pi 1.736 v 0.089 q 0.014 c 0.017) | plies 106 decisive 72% | buffer 200000 steps 66596 | 116.3 g/min eta 9.2h
[36125/100000] loss 1.850 (pi 1.737 v 0.090 q 0.015 c 0.017) | plies 105 decisive 72% | buffer 200000 steps 66642 | 116.3 g/min eta 9.2h
[36150/100000] loss 1.849 (pi 1.737 v 0.090 q 0.014 c 0.017) | plies 106 decisive 70% | buffer 200000 steps 66687 | 116.3 g/min eta 9.2h
[36175/100000] loss 1.851 (pi 1.739 v 0.090 q 0.014 c 0.016) | plies 106 decisive 73% | buffer 200000 steps 66731 | 116.3 g/min eta 9.1h
[36200/100000] loss 1.852 (pi 1.739 v 0.090 q 0.014 c 0.017) | plies 105 decisive 75% | buffer 200000 steps 66777 | 116.3 g/min eta 9.1h
[36225/100000] loss 1.848 (pi 1.735 v 0.090 q 0.014 c 0.017) | plies 104 decisive 76% | buffer 200000 steps 66820 | 116.3 g/min eta 9.1h
[36250/100000] loss 1.841 (pi 1.728 v 0.090 q 0.014 c 0.016) | plies 105 decisive 74% | buffer 200000 steps 66865 | 116.3 g/min eta 9.1h
[36275/100000] loss 1.849 (pi 1.738 v 0.089 q 0.014 c 0.016) | plies 106 decisive 74% | buffer 200000 steps 66911 | 116.3 g/min eta 9.1h
[36300/100000] loss 1.849 (pi 1.737 v 0.089 q 0.014 c 0.016) | plies 105 decisive 76% | buffer 200000 steps 66957 | 116.3 g/min eta 9.1h
[36325/100000] loss 1.847 (pi 1.735 v 0.089 q 0.014 c 0.016) | plies 106 decisive 76% | buffer 200000 steps 67005 | 116.3 g/min eta 9.1h
[36350/100000] loss 1.849 (pi 1.738 v 0.089 q 0.014 c 0.016) | plies 106 decisive 74% | buffer 200000 steps 67051 | 116.3 g/min eta 9.1h
[36375/100000] loss 1.846 (pi 1.735 v 0.089 q 0.014 c 0.016) | plies 107 decisive 73% | buffer 200000 steps 67096 | 116.3 g/min eta 9.1h
[36400/100000] loss 1.847 (pi 1.735 v 0.089 q 0.014 c 0.017) | plies 107 decisive 72% | buffer 200000 steps 67141 | 116.3 g/min eta 9.1h
[36425/100000] loss 1.848 (pi 1.736 v 0.089 q 0.015 c 0.017) | plies 108 decisive 72% | buffer 200000 steps 67184 | 116.3 g/min eta 9.1h
[36450/100000] loss 1.849 (pi 1.736 v 0.090 q 0.015 c 0.018) | plies 107 decisive 74% | buffer 200000 steps 67230 | 116.3 g/min eta 9.1h
[36475/100000] loss 1.851 (pi 1.738 v 0.090 q 0.015 c 0.017) | plies 105 decisive 76% | buffer 200000 steps 67272 | 116.3 g/min eta 9.1h
[36500/100000] loss 1.845 (pi 1.732 v 0.089 q 0.015 c 0.017) | plies 106 decisive 73% | buffer 200000 steps 67318 | 116.3 g/min eta 9.1h
[36525/100000] loss 1.852 (pi 1.739 v 0.090 q 0.015 c 0.017) | plies 106 decisive 72% | buffer 200000 steps 67366 | 116.3 g/min eta 9.1h
[36550/100000] loss 1.851 (pi 1.739 v 0.090 q 0.015 c 0.017) | plies 105 decisive 75% | buffer 200000 steps 67415 | 116.3 g/min eta 9.1h
[36575/100000] loss 1.850 (pi 1.737 v 0.090 q 0.015 c 0.017) | plies 105 decisive 76% | buffer 200000 steps 67461 | 116.4 g/min eta 9.1h
[36600/100000] loss 1.845 (pi 1.732 v 0.090 q 0.014 c 0.017) | plies 106 decisive 75% | buffer 200000 steps 67506 | 116.4 g/min eta 9.1h
[36625/100000] loss 1.850 (pi 1.736 v 0.090 q 0.015 c 0.017) | plies 105 decisive 76% | buffer 200000 steps 67551 | 116.4 g/min eta 9.1h
[36650/100000] loss 1.856 (pi 1.742 v 0.090 q 0.015 c 0.017) | plies 105 decisive 76% | buffer 200000 steps 67594 | 116.3 g/min eta 9.1h
[36675/100000] loss 1.851 (pi 1.737 v 0.091 q 0.014 c 0.017) | plies 105 decisive 76% | buffer 200000 steps 67635 | 116.4 g/min eta 9.1h
[36700/100000] loss 1.857 (pi 1.743 v 0.091 q 0.014 c 0.017) | plies 106 decisive 76% | buffer 200000 steps 67681 | 116.4 g/min eta 9.1h
[36725/100000] loss 1.851 (pi 1.737 v 0.091 q 0.014 c 0.017) | plies 104 decisive 78% | buffer 200000 steps 67722 | 116.4 g/min eta 9.1h
[36750/100000] loss 1.851 (pi 1.737 v 0.091 q 0.014 c 0.016) | plies 105 decisive 76% | buffer 200000 steps 67767 | 116.4 g/min eta 9.1h
[36775/100000] loss 1.845 (pi 1.730 v 0.092 q 0.014 c 0.017) | plies 105 decisive 75% | buffer 200000 steps 67814 | 116.4 g/min eta 9.1h
[36800/100000] loss 1.844 (pi 1.729 v 0.092 q 0.014 c 0.016) | plies 104 decisive 75% | buffer 200000 steps 67860 | 116.4 g/min eta 9.0h
[36825/100000] loss 1.847 (pi 1.733 v 0.091 q 0.014 c 0.016) | plies 106 decisive 74% | buffer 200000 steps 67912 | 116.4 g/min eta 9.0h
[36850/100000] loss 1.846 (pi 1.733 v 0.091 q 0.014 c 0.016) | plies 105 decisive 76% | buffer 200000 steps 67955 | 116.4 g/min eta 9.0h
[36875/100000] loss 1.846 (pi 1.732 v 0.092 q 0.014 c 0.017) | plies 106 decisive 74% | buffer 200000 steps 67999 | 116.4 g/min eta 9.0h
[36900/100000] loss 1.845 (pi 1.731 v 0.092 q 0.014 c 0.017) | plies 104 decisive 76% | buffer 200000 steps 68043 | 116.4 g/min eta 9.0h
[36925/100000] loss 1.845 (pi 1.730 v 0.092 q 0.015 c 0.017) | plies 106 decisive 74% | buffer 200000 steps 68088 | 116.4 g/min eta 9.0h
[36950/100000] loss 1.843 (pi 1.729 v 0.092 q 0.014 c 0.017) | plies 104 decisive 76% | buffer 200000 steps 68129 | 116.4 g/min eta 9.0h
[36975/100000] loss 1.846 (pi 1.731 v 0.092 q 0.014 c 0.017) | plies 102 decisive 78% | buffer 200000 steps 68176 | 116.5 g/min eta 9.0h
[37000/100000] loss 1.843 (pi 1.728 v 0.092 q 0.015 c 0.017) | plies 103 decisive 77% | buffer 200000 steps 68223 | 116.4 g/min eta 9.0h
  EVAL @37000: q-greedy 3-21-0 | policy-greedy 8-16-0 | search 8-0-0 (eval 28s)
[37025/100000] loss 1.845 (pi 1.730 v 0.092 q 0.015 c 0.017) | plies 100 decisive 78% | buffer 200000 steps 68267 | 116.3 g/min eta 9.0h
[37050/100000] loss 1.849 (pi 1.735 v 0.092 q 0.015 c 0.017) | plies 101 decisive 76% | buffer 200000 steps 68313 | 116.3 g/min eta 9.0h
[37075/100000] loss 1.846 (pi 1.731 v 0.091 q 0.015 c 0.017) | plies 101 decisive 78% | buffer 200000 steps 68362 | 116.4 g/min eta 9.0h
[37100/100000] loss 1.842 (pi 1.727 v 0.092 q 0.015 c 0.018) | plies 103 decisive 76% | buffer 200000 steps 68409 | 116.4 g/min eta 9.0h
[37125/100000] loss 1.839 (pi 1.724 v 0.092 q 0.015 c 0.018) | plies 104 decisive 75% | buffer 200000 steps 68459 | 116.4 g/min eta 9.0h
[37150/100000] loss 1.842 (pi 1.728 v 0.091 q 0.015 c 0.018) | plies 104 decisive 74% | buffer 200000 steps 68500 | 116.4 g/min eta 9.0h
[37175/100000] loss 1.848 (pi 1.732 v 0.092 q 0.015 c 0.018) | plies 106 decisive 74% | buffer 200000 steps 68546 | 116.4 g/min eta 9.0h
[37200/100000] loss 1.847 (pi 1.732 v 0.091 q 0.015 c 0.017) | plies 106 decisive 72% | buffer 200000 steps 68590 | 116.4 g/min eta 9.0h
[37225/100000] loss 1.846 (pi 1.732 v 0.091 q 0.015 c 0.017) | plies 107 decisive 72% | buffer 200000 steps 68638 | 116.4 g/min eta 9.0h
[37250/100000] loss 1.844 (pi 1.730 v 0.090 q 0.015 c 0.018) | plies 108 decisive 70% | buffer 200000 steps 68685 | 116.4 g/min eta 9.0h
[37275/100000] loss 1.840 (pi 1.727 v 0.090 q 0.014 c 0.017) | plies 109 decisive 68% | buffer 200000 steps 68732 | 116.4 g/min eta 9.0h
[37300/100000] loss 1.845 (pi 1.731 v 0.090 q 0.014 c 0.017) | plies 109 decisive 67% | buffer 200000 steps 68777 | 116.4 g/min eta 9.0h
[37325/100000] loss 1.841 (pi 1.728 v 0.090 q 0.015 c 0.017) | plies 109 decisive 68% | buffer 200000 steps 68821 | 116.4 g/min eta 9.0h
[37350/100000] loss 1.839 (pi 1.726 v 0.090 q 0.015 c 0.017) | plies 108 decisive 72% | buffer 200000 steps 68865 | 116.4 g/min eta 9.0h
[37375/100000] loss 1.842 (pi 1.730 v 0.090 q 0.014 c 0.017) | plies 107 decisive 74% | buffer 200000 steps 68909 | 116.5 g/min eta 9.0h
[37400/100000] loss 1.837 (pi 1.725 v 0.089 q 0.014 c 0.016) | plies 107 decisive 74% | buffer 200000 steps 68953 | 116.5 g/min eta 9.0h
[37425/100000] loss 1.843 (pi 1.731 v 0.090 q 0.014 c 0.016) | plies 107 decisive 74% | buffer 200000 steps 69000 | 116.5 g/min eta 9.0h
[37450/100000] loss 1.847 (pi 1.735 v 0.090 q 0.014 c 0.016) | plies 106 decisive 76% | buffer 200000 steps 69046 | 116.5 g/min eta 9.0h
